301,36.836449652,127.17010617,벚나무
302,36.836488293,127.17002034,벚나무
303,36.836415305,127.1699506,상수리나무
304,36.83668579,127.17006862,단풍나무
305,36.836634269,127.17002571,소나무
306,36.836565574,127.16998816,소나무
307,36.836544107,127.17000961,단풍나무
308,36.83649688,127.1699506,단풍나무
309,36.836655736,127.1700418,회양목
310,36.836582748,127.16999352,회양목
311,36.836629975,127.1699667,회양목
312,36.836552694,127.16993451,회양목
313,36.83650976,127.16986477,회양목
314,36.836479706,127.16980577,회양목
315,36.835560911,127.16888845,향나무
316,36.835612432,127.16872215,향나무
317,36.835689715,127.16855049,향나무
318,36.835775584,127.16835201,향나무
319,36.835582378,127.16881335,은행나무
320,36.835651073,127.16863632,은행나무
321,36.835736943,127.16845393,은행나무
322,36.835475041,127.16901183,향나무
323,36.835432107,127.16909766,중국단풍
324,36.835569498,127.16903865,회양목
325,36.83552227,127.1690923,소나무
326,36.835543737,127.16914058,단풍나무
327,36.835492215,127.16913521,중국단풍
328,36.835573791,127.16918349,향나무
329,36.835569498,127.16922104,산수유
330,36.8356339,127.16921031,중국단풍
331,36.835655367,127.16929078,중국단풍
332,36.835775584,127.16939807,중국단풍
333,36.835711182,127.16933906,산수유
334,36.835629606,127.16926932,쥐똥나무
335,36.83553515,127.16919959,쥐똥나무
336,36.835801344,127.16923714,느티나무
337,36.835689715,127.16909766,회양목
338,36.835827105,127.16911912,회양목
339,36.835625313,127.16908693,반송
340,36.835724062,127.16916203,산철쭉
341,36.835719769,127.16898501,향나무
342,36.835805638,127.16899037,단풍나무
343,36.835878626,127.16901183,향나무
344,36.835805638,127.16890454,중국단풍
345,36.835878626,127.16891527,튤립나무
346,36.835861453,127.16920495,향나무
347,36.835848572,127.16929615,향나무
348,36.835865746,127.16934443,등나무
349,36.835912974,127.16919422,자목련
350,36.835955908,127.16924787,자목련
351,36.835968789,127.16902792,단풍나무
352,36.836071831,127.16905475,단풍나무
353,36.836024603,127.16904402,향나무
354,36.835930148,127.1690172,향나무
355,36.836166287,127.1690762,향나무
356,36.836290796,127.16910839,향나무
357,36.836380958,127.16911912,단풍나무
358,36.836479706,127.16913521,단풍나무
359,36.835998843,127.16919422,반송
360,36.835977375,127.16914058,회양목
361,36.836097592,127.16917813,회양목
362,36.836011723,127.1693337,등나무
363,36.836003136,127.1694088,등나무
364,36.835938735,127.16946781,중국단풍
365,36.83600743,127.16953218,중국단풍
366,36.836106179,127.16958582,중국단풍
367,36.836041777,127.16950536,향나무
368,36.83604607,127.16926396,향나무
369,36.836114765,127.16930687,반송
370,36.836058951,127.16942489,자목련
371,36.836119059,127.16945171,자목련
372,36.836260742,127.1693927,쥐똥나무
373,36.836234981,127.16944098,쥐똥나무
374,36.836153406,127.16935515,은행나무
375,36.836209221,127.16937661,향나무
376,36.836239275,127.16930687,단풍나무
377,36.83617058,127.16930151,자목련
378,36.836265035,127.16923714,느티나무
379,36.836222101,127.16919959,회양목
380,36.836338024,127.16921568,회양목
381,36.836359491,127.16930151,회양목
382,36.836441066,127.16924787,회양목
383,36.836273622,127.16928005,향나무
384,36.836273622,127.16969848,중국단풍
385,36.836204927,127.16967165,중국단풍
386,36.836702963,127.16912448,소나무
387,36.836647149,127.16914058,단풍나무
388,36.836578455,127.16914058,향나무
389,36.836419598,127.16928542,느티나무
390,36.836445359,127.16933906,느티나무
391,36.836406718,127.16937661,등나무
392,36.836406718,127.16946244,등나무
393,36.836445359,127.16941953,향나무
394,36.836441066,127.16949999,중국단풍
395,36.836415305,127.16952682,향나무
396,36.836359491,127.16956437,향나무
397,36.836535521,127.16936588,칠엽수
398,36.83652264,127.16943562,모과나무
399,36.836492586,127.16940343,단풍나무
400,36.83649688,127.16932833,소나무
401,36.83650976,127.16930687,주목
402,36.836505467,127.16956437,오동나무
403,36.836488293,127.16952682,소나무
404,36.836488293,127.16947854,산철쭉
405,36.836475413,127.16959119,느티나무
406,36.836505467,127.16962874,느티나무
407,36.83669867,127.16992915,리기다소나무
408,36.836715843,127.16984868,리기다소나무
409,36.836677203,127.16977358,리기다소나무
410,36.836647149,127.16971457,리기다소나무
411,36.836634269,127.16965556,리기다소나무
412,36.836608508,127.16975212,리기다소나무
413,36.836780244,127.17002571,소나무
414,36.836823178,127.16997743,리기다소나무
415,36.836836059,127.16992915,반송
416,36.836780244,127.16994524,단풍나무
417,36.836741604,127.17000425,산철쭉
418,36.836840352,127.16986477,산철쭉
419,36.836801711,127.16976285,리기다소나무
420,36.836750191,127.16970384,리기다소나무
421,36.836634269,127.16933906,회양목
422,36.83668579,127.16941416,회양목
423,36.836733017,127.1694839,회양목
424,36.836784538,127.16956437,회양목
425,36.836836059,127.1696502,산철쭉
426,36.836844645,127.16975749,산철쭉
427,36.836806005,127.16960728,산철쭉
428,36.836763071,127.16952682,산철쭉
429,36.836660029,127.16945708,화백
430,36.836707257,127.16952682,화백
431,36.836763071,127.16960728,화백
432,36.836625682,127.16940343,화백
433,36.836638562,127.16952682,화백
434,36.83669867,127.16959655,화백
435,36.836634269,127.1694839,섬잣나무
436,36.836591335,127.16951609,단풍나무
437,36.837106542,127.16997206,눈주목
438,36.837093662,127.16988623,향나무
439,36.837089368,127.16975749,은행나무
440,36.837089368,127.16982186,산철쭉
441,36.837024967,127.16969311,산철쭉
442,36.836969154,127.16958582,산철쭉
443,36.83691334,127.16951072,산철쭉
444,36.836866112,127.16942489,산철쭉
445,36.836814592,127.16932833,산철쭉
446,36.836814592,127.16924787,튤립나무
447,36.837042141,127.1696502,은행나무
448,36.837102248,127.16966093,섬잣나무
449,36.837007794,127.16963947,눈향나무
450,36.836943393,127.16954291,회양목
451,36.837016381,127.16958582,소나무
452,36.836994914,127.16952682,소나무
453,36.836960567,127.16946781,단풍나무
454,36.83691334,127.16941416,베롱나무
455,36.836883286,127.16936588,반송
456,36.836861819,127.1693176,눈향나무
457,36.837089368,127.16959655,전나무
458,36.836900459,127.16923177,히말라야시다
459,36.837003501,127.1692425,히말라야시다
460,36.837106542,127.1692425,히말라야시다
461,36.83695198,127.16922641,회양목
462,36.837055021,127.1692425,회양목
463,36.83697774,127.16929615,산철쭉
464,36.837265396,127.16927469,라일락
465,36.837299743,127.1693176,단풍나무
466,36.837286863,127.16936052,섬잣나무
467,36.83732121,127.16934979,향나무
468,36.837355557,127.16937125,단풍나무
469,36.837377024,127.1693927,라일락
470,36.837407077,127.16941416,독일가문비
471,36.837445718,127.16944635,단풍나무
472,36.837480064,127.16946781,향나무
473,36.837754839,127.1691674,대추나무
474,36.838879685,127.17141509,섬잣나무
475,36.838875392,127.17075661,독일가문비
476,36.837076488,127.16848612,사철나무
477,36.837115128,127.16838419,사철나무
478,36.837158062,127.16830373,사철나무
479,36.837205289,127.16821253,사철나무
480,36.837261103,127.16813207,사철나무
481,36.837093662,127.16842711,회양목
482,36.837136595,127.16833591,회양목
483,36.837183822,127.16827154,눈향나무
484,36.837235343,127.16816962,눈향나무
485,36.837196702,127.16835201,가이즈카향나무
486,36.837173089,127.16840297,단풍나무
487,36.837138742,127.16848075,단풍나무
488,36.837151622,127.16843516,가이즈카향나무
489,36.837110835,127.16852903,가이즈카향나무
490,36.837117275,127.16849953,실화백
491,36.837312623,127.16804087,향나무
492,36.837312623,127.16809452,가이즈카향나무
493,36.837355557,127.16799259,회양목
494,36.837415664,127.16796577,회양목
495,36.837407077,127.16802478,반송
496,36.837432838,127.16795236,단풍나무
